Standard_E32s_v3,Standard_E32s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E32s_v4,Standard_E32s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E32_v3,Standard_E32_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Ev5
Standard_E32_v4,Standard_E32_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Ev5
Standard_E4-2as_v4,Standard_E4-2as_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Easv5
Standard_E4-2ds_v4,Standard_E4-2ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edsv5
Standard_E4-2s_v3,Standard_E4-2s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E4-2s_v4,Standard_E4-2s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E48as_v4,Standard_E48as_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Easv5
Standard_E48ds_v4,Standard_E48ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edsv5
Standard_E48d_v4,Standard_E48d_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edv5
Standard_E48s_v3,Standard_E48s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E48s_v4,Standard_E48s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E48_v3,Standard_E48_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Ev5
Standard_E48_v4,Standard_E48_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Ev5
Standard_E4as_v4,Standard_E4as_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Easv5
Standard_E4ds_v4,Standard_E4ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edsv5
Standard_E4d_v4,Standard_E4d_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edv5
Standard_E4s_v3,Standard_E4s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E4s_v4,Standard_E4s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E4_v3,Standard_E4_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Ev5
Standard_E4_v4,Standard_E4_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Ev5
Standard_E64-16as_v4,Standard_E64-16as_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Easv5
Standard_E64-16ds_v4,Standard_E64-16ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edsv5
Standard_E64-16s_v3,Standard_E64-16s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E64-16s_v4,Standard_E64-16s_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Esv5
Standard_E64-32as_v4,Standard_E64-32as_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Easv5
Standard_E64-32ds_v4,Standard_E64-32ds_v5,Microsoft.Compute/virtualMachines,asia-pacific-east,Edsv5
